"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","Month"
2023,"VIC","Remote Australia","40-64","non_wearing_seatbelts","Police issued",2,0,0,"09"
2023,"VIC","Remote Australia","40-64","speed_fines","Police issued",12,0,0,"09"
2023,"VIC","Remote Australia","65 and over","non_wearing_seatbelts","Police issued",1,0,0,"09"
2023,"VIC","Remote Australia","65 and over","speed_fines","Police issued",4,0,0,"09"
2023,"VIC","Remote Australia","Unspecified","speed_fines","Camera Issued",1,0,0,"09"
2023,"VIC","All regions","17-25","mobile_phone_use","Police issued",1,0,0,"09"
2023,"VIC","All regions","17-25","speed_fines","Camera Issued",61,0,0,"09"
2023,"VIC","All regions","17-25","speed_fines","Camera Issued",73,0,0,"09"
2023,"VIC","All regions","17-25","speed_fines","Police issued",25,0,0,"09"
2023,"VIC","All regions","17-25","unlicensed_driving","Police issued",2,0,0,"09"
2023,"VIC","All regions","26-39","mobile_phone_use","Police issued",6,0,0,"09"
2023,"VIC","All regions","26-39","speed_fines","Camera Issued",197,0,0,"09"
2023,"VIC","All regions","26-39","speed_fines","Camera Issued",266,0,0,"09"
2023,"VIC","All regions","26-39","speed_fines","Police issued",60,0,0,"09"
2023,"VIC","All regions","26-39","unlicensed_driving","Police issued",7,0,0,"09"
2023,"VIC","All regions","40-64","mobile_phone_use","Police issued",2,0,0,"09"
2023,"VIC","All regions","40-64","non_wearing_seatbelts","Police issued",3,0,0,"09"
2023,"VIC","All regions","40-64","speed_fines","Camera Issued",315,0,0,"09"
2023,"VIC","All regions","40-64","speed_fines","Camera Issued",417,0,0,"09"
2023,"VIC","All regions","40-64","speed_fines","Police issued",82,0,0,"09"
2023,"VIC","All regions","40-64","unlicensed_driving","Police issued",2,0,0,"09"
2023,"VIC","All regions","65 and over","speed_fines","Camera Issued",99,0,0,"09"
2023,"VIC","All regions","65 and over","speed_fines","Camera Issued",136,0,0,"09"
2023,"VIC","All regions","65 and over","speed_fines","Police issued",16,0,0,"09"
2023,"VIC","All regions","Unspecified","speed_fines","Camera Issued",208,0,0,"09"
2023,"VIC","All regions","Unspecified","speed_fines","Camera Issued",191,0,0,"09"
2023,"WA","All regions","0-16","speed_fines","Camera Issued",2,0,0,"09"
2023,"WA","All regions","0-16","speed_fines","Camera Issued",1,0,0,"09"
2023,"WA","All regions","0-16","speed_fines","Unspecified",0,0,2,"09"
2023,"WA","All regions","0-16","unlicensed_driving","Police issued",0,18,51,"09"
2023,"WA","All regions","17-25","mobile_phone_use","Police issued",42,0,0,"09"
2023,"WA","All regions","17-25","mobile_phone_use","Unspecified",0,0,2,"09"
2023,"WA","All regions","17-25","non_wearing_seatbelts","Police issued",30,0,0,"09"
2023,"WA","All regions","17-25","non_wearing_seatbelts","Unspecified",0,2,10,"09"
2023,"WA","All regions","17-25","speed_fines","Camera Issued",159,0,0,"09"
2023,"WA","All regions","17-25","speed_fines","Camera Issued",802,0,0,"09"
2023,"WA","All regions","17-25","speed_fines","Camera Issued",6221,0,0,"09"
2023,"WA","All regions","17-25","speed_fines","Police issued",765,0,0,"09"
2023,"WA","All regions","17-25","speed_fines","Camera Issued",1069,0,0,"09"
2023,"WA","All regions","17-25","speed_fines","Unspecified",0,0,19,"09"
2023,"WA","All regions","17-25","unlicensed_driving","Police issued",40,38,303,"09"
2023,"WA","All regions","26-39","mobile_phone_use","Police issued",64,0,0,"09"
2023,"WA","All regions","26-39","mobile_phone_use","Unspecified",0,0,11,"09"
2023,"WA","All regions","26-39","non_wearing_seatbelts","Police issued",61,0,0,"09"
2023,"WA","All regions","26-39","non_wearing_seatbelts","Unspecified",0,1,7,"09"
2023,"WA","All regions","26-39","speed_fines","Camera Issued",385,0,0,"09"
2023,"WA","All regions","26-39","speed_fines","Camera Issued",2514,0,0,"09"
2023,"WA","All regions","26-39","speed_fines","Camera Issued",14314,0,0,"09"
2023,"WA","All regions","26-39","speed_fines","Police issued",1234,0,0,"09"
2023,"WA","All regions","26-39","speed_fines","Camera Issued",3557,0,0,"09"
2023,"WA","All regions","26-39","speed_fines","Unspecified",0,1,46,"09"
2023,"WA","All regions","26-39","unlicensed_driving","Police issued",58,96,514,"09"
2023,"WA","All regions","40-64","mobile_phone_use","Police issued",65,0,0,"09"
2023,"WA","All regions","40-64","mobile_phone_use","Unspecified",0,0,2,"09"
2023,"WA","All regions","40-64","non_wearing_seatbelts","Police issued",35,0,0,"09"
2023,"WA","All regions","40-64","non_wearing_seatbelts","Unspecified",0,0,3,"09"
2023,"WA","All regions","40-64","speed_fines","Camera Issued",418,0,0,"09"
2023,"WA","All regions","40-64","speed_fines","Camera Issued",3824,0,0,"09"
2023,"WA","All regions","40-64","speed_fines","Camera Issued",19385,0,0,"09"
2023,"WA","All regions","40-64","speed_fines","Police issued",1541,0,0,"09"
2023,"WA","All regions","40-64","speed_fines","Camera Issued",7520,0,0,"09"
2023,"WA","All regions","40-64","speed_fines","Unspecified",0,0,52,"09"
2023,"WA","All regions","40-64","unlicensed_driving","Police issued",45,31,325,"09"
2023,"WA","All regions","65 and over","mobile_phone_use","Police issued",12,0,0,"09"
2023,"WA","All regions","65 and over","mobile_phone_use","Unspecified",0,0,1,"09"
2023,"WA","All regions","65 and over","non_wearing_seatbelts","Police issued",4,0,0,"09"
2023,"WA","All regions","65 and over","speed_fines","Camera Issued",90,0,0,"09"
2023,"WA","All regions","65 and over","speed_fines","Camera Issued",940,0,0,"09"
2023,"WA","All regions","65 and over","speed_fines","Camera Issued",4267,0,0,"09"
2023,"WA","All regions","65 and over","speed_fines","Police issued",295,0,0,"09"
2023,"WA","All regions","65 and over","speed_fines","Camera Issued",2202,0,0,"09"
2023,"WA","All regions","65 and over","speed_fines","Unspecified",0,0,10,"09"
2023,"WA","All regions","65 and over","unlicensed_driving","Police issued",8,0,5,"09"
2023,"WA","All regions","Unspecified","speed_fines","Camera Issued",1,0,0,"09"
2023,"WA","All regions","Unspecified","speed_fines","Camera Issued",2,0,0,"09"
2023,"WA","All regions","Unspecified","speed_fines","Camera Issued",11,0,0,"09"
2023,"WA","All regions","Unspecified","speed_fines","Camera Issued",4,0,0,"09"
2023,"ACT","Major Cities of Australia","0-16","mobile_phone_use","Police issued",1,0,0,"10"
2023,"ACT","Major Cities of Australia","0-16","speed_fines","Camera Issued",1,0,0,"10"
2023,"ACT","Major Cities of Australia","0-16","speed_fines","Camera Issued",2,0,0,"10"
2023,"ACT","Major Cities of Australia","0-16","speed_fines","Police issued",1,0,0,"10"
2023,"ACT","Major Cities of Australia","0-16","unlicensed_driving","Police issued",1,1,1,"10"
2023,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued",4,0,0,"10"
2023,"ACT","Major Cities of Australia","17-25","speed_fines","Camera Issued",491,0,0,"10"
2023,"ACT","Major Cities of Australia","17-25","speed_fines","Camera Issued",224,0,0,"10"
2023,"ACT","Major Cities of Australia","17-25","speed_fines","Police issued",38,0,0,"10"
2023,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Police issued",8,3,13,"10"
2023,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued",15,0,0,"10"
2023,"ACT","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",3,0,0,"10"
2023,"ACT","Major Cities of Australia","26-39","speed_fines","Camera Issued",1102,0,0,"10"
2023,"ACT","Major Cities of Australia","26-39","speed_fines","Camera Issued",507,0,0,"10"
2023,"ACT","Major Cities of Australia","26-39","speed_fines","Police issued",57,0,0,"10"
2023,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Police issued",8,11,28,"10"
2023,"ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued",5,0,0,"10"
2023,"ACT","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",2,0,0,"10"
2023,"ACT","Major Cities of Australia","40-64","speed_fines","Camera Issued",1809,0,0,"10"
2023,"ACT","Major Cities of Australia","40-64","speed_fines","Camera Issued",618,0,0,"10"
2023,"ACT","Major Cities of Australia","40-64","speed_fines","Police issued",44,0,0,"10"
2023,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Police issued",1,3,10,"10"
2023,"ACT","Major Cities of Australia","65 and over","non_wearing_seatbelts","Police issued",1,0,0,"10"
2023,"ACT","Major Cities of Australia","65 and over","speed_fines","Camera Issued",615,0,0,"10"
2023,"ACT","Major Cities of Australia","65 and over","speed_fines","Camera Issued",242,0,0,"10"
2023,"ACT","Major Cities of Australia","65 and over","speed_fines","Police issued",2,0,0,"10"
2023,"ACT","Major Cities of Australia","65 and over","unlicensed_driving","Police issued",0,0,1,"10"
2023,"ACT","Major Cities of Australia","Unspecified","speed_fines","Camera Issued",68,0,0,"10"
2023,"ACT","Major Cities of Australia","Unspecified","speed_fines","Camera Issued",30,0,0,"10"
2023,"NSW","Inner Regional Australia","0-16","non_wearing_seatbelts","Police issued",1,0,4,"10"
2023,"NSW","Inner Regional Australia","0-16","speed_fines","Police issued",7,0,0,"10"
2023,"NSW","Inner Regional Australia","0-16","unlicensed_driving","Police issued",2,0,16,"10"
2023,"NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued",49,0,1,"10"
2023,"NSW","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",71,0,3,"10"
2023,"NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1468,0,11,"10"
2023,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Police issued",30,0,185,"10"
2023,"NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued",62,0,1,"10"
2023,"NSW","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",89,0,1,"10"
2023,"NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2247,0,20,"10"
2023,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Police issued",74,0,302,"10"
2023,"NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued",40,0,0,"10"
2023,"NSW","Inner Regional Australia","40-64","non_wearing_seatbelts","Police issued",66,0,2,"10"
2023,"NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2433,0,6,"10"
2023,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Police issued",57,0,160,"10"
2023,"NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",2,0,0,"10"
2023,"NSW","Inner Regional Australia","65 and over","non_wearing_seatbelts","Police issued",12,0,0,"10"
2023,"NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",572,0,0,"10"
2023,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Police issued",5,0,5,"10"
2023,"NSW","Major Cities of Australia","0-16","mobile_phone_use","Police issued",1,0,0,"10"
2023,"NSW","Major Cities of Australia","0-16","non_wearing_seatbelts","Police issued",4,0,0,"10"
2023,"NSW","Major Cities of Australia","0-16","speed_fines","Police issued",5,0,0,"10"
2023,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Police issued",2,0,20,"10"
2023,"NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued",264,0,1,"10"
2023,"NSW","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",127,0,1,"10"
2023,"NSW","Major Cities of Australia","17-25","speed_fines","Police issued",1776,0,31,"10"
2023,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Police issued",67,0,430,"10"
2023,"NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",336,0,7,"10"
2023,"NSW","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",158,0,6,"10"
2023,"NSW","Major Cities of Australia","26-39","speed_fines","Police issued",1994,0,30,"10"
2023,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Police issued",148,0,671,"10"
2023,"NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued",225,0,5,"10"
2023,"NSW","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",111,0,2,"10"
2023,"NSW","Major Cities of Australia","40-64","speed_fines","Police issued",1752,0,13,"10"
2023,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Police issued",98,0,464,"10"
2023,"NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",15,0,0,"10"
2023,"NSW","Major Cities of Australia","65 and over","non_wearing_seatbelts","Police issued",17,0,0,"10"
2023,"NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",231,0,0,"10"
2023,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Police issued",7,0,27,"10"
2023,"NSW","Outer Regional Australia","0-16","speed_fines","Police issued",1,0,0,"10"
2023,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Police issued",0,0,2,"10"
